Date,Author,Percentage
"June 1, 2013",Brian Berger,100.0
"May 31, 2013",Brian Berger,20.0
"May 31, 2013",Dan Leone,40.0
"May 31, 2013",Peter B. de Selding,40.0
"May 30, 2013",Peter B. de Selding,100.0
"May 29, 2013",Dan Leone,40.0
"May 29, 2013",Mike Gruss,20.0
"May 29, 2013",Brian Berger,20.0
"May 29, 2013",Peter B. de Selding,20.0
"May 27, 2013",Peter B. de Selding,9.090909090909092
"May 27, 2013",Jeff Foust,9.090909090909092
"May 27, 2013",Eric Johnson,18.181818181818183
"May 27, 2013",Debra Werner,9.090909090909092
"May 27, 2013",Robert Z. Pearlman,9.090909090909092
"May 27, 2013",Warren Ferster,9.090909090909092
"May 27, 2013",SpaceNews Editor,27.27272727272727
"May 25, 2013",Brian Berger,100.0
"May 24, 2013",Dan Leone,20.0
"May 24, 2013",Mike Gruss,20.0
"May 24, 2013",Peter B. de Selding,40.0
"May 24, 2013","Jeff Foust, special to SpaceNews.com",20.0
"May 23, 2013",Warren Ferster,25.0
"May 23, 2013",Irene Klotz,25.0
"May 23, 2013",Dan Leone,25.0
"May 23, 2013",Peter B. de Selding,25.0
"May 22, 2013",Dan Leone,33.33333333333333
"May 22, 2013",Mike Gruss,33.33333333333333
"May 22, 2013",Clara Moskowitz,33.33333333333333
"May 21, 2013",Warren Ferster,33.33333333333333
"May 21, 2013",Dan Leone,33.33333333333333
"May 21, 2013",Peter B. de Selding,33.33333333333333
"May 20, 2013",Peter B. de Selding,11.11111111111111
"May 20, 2013",Irene Klotz,11.11111111111111
"May 20, 2013",Dan Leone,11.11111111111111
"May 20, 2013",Mike Gruss,11.11111111111111
"May 20, 2013",Debra Werner,11.11111111111111
"May 20, 2013",SpaceNews Editor,22.22222222222222
"May 17, 2013",Peter B. de Selding,50.0
"May 17, 2013",Dan Leone,25.0
"May 17, 2013",Warren Ferster,25.0
"May 16, 2013",Peter B. de Selding,60.0
"May 16, 2013",SpaceNews Editor,20.0
"May 16, 2013",Warren Ferster,20.0
"May 15, 2013","Mike Wall, Space.com",16.666666666666664
"May 15, 2013",Irene Klotz,16.666666666666664
"May 15, 2013",Dan Leone,16.666666666666664
"May 15, 2013",Peter B. de Selding,50.0
"May 14, 2013",Mike Gruss,33.33333333333333
"May 14, 2013",Peter B. de Selding,33.33333333333333
"May 14, 2013",SpaceNews Staff,33.33333333333333
"May 13, 2013",Peter B. de Selding,12.5
"May 13, 2013",Dan Leone,25.0
"May 13, 2013",Mike Gruss,12.5
"May 13, 2013",SpaceNews Editor,25.0
"May 11, 2013",Tariq Malik,100.0
"May 10, 2013",Dan Leone,20.0
"May 10, 2013",Warren Ferster,20.0
"May 10, 2013",Peter B. de Selding,60.0
"May 9, 2013",Peter B. de Selding,100.0
"May 8, 2013",Warren Ferster,33.33333333333333
"May 8, 2013",David Pugliese,33.33333333333333
"May 8, 2013",Peter B. de Selding,33.33333333333333
"May 7, 2013",Dan Leone,50.0
"May 7, 2013",Peter B. de Selding,50.0
"May 6, 2013",Peter B. de Selding,27.27272727272727
"May 6, 2013",Mike Gruss,9.090909090909092
"May 6, 2013",Jim McElhatton,9.090909090909092
"May 6, 2013",Leonard David,9.090909090909092
"May 6, 2013",Marcus Weisgerber,9.090909090909092
"May 6, 2013",Joe Mroszczyk,9.090909090909092
"May 6, 2013",SpaceNews Editor,18.181818181818183
"May 3, 2013",Peter B. de Selding,33.33333333333333
"May 3, 2013",Dan Leone,66.66666666666666
"May 2, 2013",Peter B. de Selding,100.0
"May 1, 2013",Peter B. de Selding,33.33333333333333
"May 1, 2013",Dan Leone,33.33333333333333
"May 1, 2013",Irene Klotz,33.33333333333333
"April 30, 2013",Peter B. de Selding,100.0
"April 29, 2013",Mike Gruss,14.285714285714285
"April 29, 2013",Dan Leone,14.285714285714285
"April 29, 2013",Warren Ferster,7.142857142857142
"April 29, 2013",SpaceNews Editor,35.714285714285715
"April 29, 2013",Irene Klotz,7.142857142857142
"April 29, 2013",Mike Wall,7.142857142857142
"April 29, 2013",Peter B. de Selding,7.142857142857142
"April 26, 2013",Mike Gruss,16.666666666666664
"April 26, 2013",Warren Ferster,16.666666666666664
"April 26, 2013",Peter B. de Selding,50.0
"April 26, 2013",Jeff Foust,16.666666666666664
"April 25, 2013",Dan Leone,20.0
"April 25, 2013",Warren Ferster,20.0
"April 25, 2013",Peter B. de Selding,40.0
"April 25, 2013",Debra Werner,20.0
"April 24, 2013",Peter B. de Selding,40.0
"April 24, 2013",Dan Leone,40.0
"April 24, 2013",Miriam Kramer,20.0
"April 23, 2013",Peter B. de Selding,100.0
"April 22, 2013",SpaceNews,9.090909090909092
"April 22, 2013",Warren Ferster,9.090909090909092
"April 22, 2013",Mike Gruss,18.181818181818183
"April 22, 2013",Debra Werner,9.090909090909092
"April 22, 2013",SpaceNews Editor,36.36363636363637
"April 22, 2013",Dan Leone,9.090909090909092
"April 20, 2013",Dan Leone,100.0
"April 19, 2013",Mike Gruss,16.666666666666664
"April 19, 2013",Dan Leone,16.666666666666664
"April 19, 2013",Irene Klotz,16.666666666666664
"April 19, 2013",SpaceNews Editor,16.666666666666664
"April 19, 2013",Peter B. de Selding,16.666666666666664
"April 19, 2013",Jeff Foust,16.666666666666664
"April 18, 2013",Peter B. de Selding,50.0
"April 18, 2013",K.S. Jayaraman,16.666666666666664
"April 18, 2013",Brian Berger,16.666666666666664
"April 18, 2013",Dan Leone,16.666666666666664
"April 17, 2013",Warren Ferster,33.33333333333333
"April 17, 2013",Peter B. de Selding,33.33333333333333
"April 17, 2013",Dan Leone,33.33333333333333
"April 16, 2013",Dan Leone,50.0
"April 16, 2013",Peter B. de Selding,50.0
"April 15, 2013",Dan Leone,20.0
"April 15, 2013",Leonard David,20.0
"April 15, 2013",Mike Gruss,20.0
"April 15, 2013",Irene Klotz,20.0
"April 15, 2013",SpaceNews Editor,20.0
"April 12, 2013",Debra Werner,11.11111111111111
"April 12, 2013",Dan Leone,22.22222222222222
"April 12, 2013",Peter B. de Selding,44.44444444444444
"April 12, 2013",David Pugliese,11.11111111111111
"April 12, 2013",Jeff Foust,11.11111111111111
"April 11, 2013",Peter B. de Selding,16.666666666666664
"April 11, 2013",Warren Ferster,33.33333333333333
"April 11, 2013",Dan Leone,33.33333333333333
"April 10, 2013",Debra Werner,14.285714285714285
"April 10, 2013",Brian Berger,14.285714285714285
"April 10, 2013",Dan Leone,14.285714285714285
"April 10, 2013",Peter B. de Selding,14.285714285714285
"April 10, 2013",Mike Gruss,14.285714285714285
"April 10, 2013",Warren Ferster,28.57142857142857
"April 9, 2013",David Pugliese,100.0
"April 8, 2013",Dan Leone,23.076923076923077
"April 8, 2013",Jeff Foust,15.384615384615385
"April 8, 2013",Warren Ferster,7.6923076923076925
"April 8, 2013",Mike Gruss,7.6923076923076925
"April 8, 2013",Leonard David,15.384615384615385
"April 8, 2013",Robert Z. Pearlman,7.6923076923076925
"April 8, 2013",Miriam Kramer,7.6923076923076925
"April 8, 2013",SpaceNews Editor,15.384615384615385
"April 5, 2013",Warren Ferster,20.0
"April 5, 2013",Dan Leone,20.0
"April 5, 2013",Peter B. de Selding,60.0
"April 4, 2013",Peter B. de Selding,50.0
"April 4, 2013",Mike Gruss,16.666666666666664
"April 4, 2013",Jeff Foust,16.666666666666664
"April 3, 2013",Dan Leone,50.0
"April 3, 2013",Peter B. de Selding,50.0
"April 1, 2013",Peter B. de Selding,23.076923076923077
"April 1, 2013",Debra Werner,7.6923076923076925
"April 1, 2013",Dan Leone,23.076923076923077
"April 1, 2013",Robert Z. Pearlman,7.6923076923076925
"April 1, 2013",Miriam Kramer,7.6923076923076925
"April 1, 2013",SpaceNews Editor,23.076923076923077
"March 29, 2013",Mike Gruss,37.5
"March 29, 2013",Debra Werner,12.5
"March 29, 2013",Peter B. de Selding,50.0
"March 28, 2013",Mike Gruss,33.33333333333333
"March 28, 2013",Peter B. de Selding,33.33333333333333
"March 27, 2013",Peter B. de Selding,100.0
"March 26, 2013",Peter B. de Selding,50.0
"March 26, 2013",Miriam Kramer,50.0
"March 25, 2013",Mike Gruss,12.5
"March 25, 2013",Peter B. de Selding,12.5
"March 25, 2013",Irene Klotz,25.0
"March 25, 2013",Robert Z. Pearlman,12.5
"March 25, 2013",Gilbert D. Rye,12.5
"March 25, 2013",SpaceNews Editor,12.5
"March 22, 2013",Debra Werner,50.0
"March 22, 2013",Peter B. de Selding,50.0
"March 21, 2013",Peter B. de Selding,57.14285714285714
"March 21, 2013",Mike Gruss,14.285714285714285
"March 21, 2013",Dan Leone,28.57142857142857
"March 20, 2013",Peter B. de Selding,50.0
"March 20, 2013",SpaceNews Editor,16.666666666666664
"March 20, 2013",Brian Berger,16.666666666666664
"March 20, 2013",Mike Gruss,16.666666666666664
"March 19, 2013",Peter B. de Selding,71.42857142857143
"March 19, 2013",Clara Moskowitz,28.57142857142857
"March 18, 2013",Dan Leone,12.5
"March 18, 2013",Peter B. de Selding,50.0
"March 18, 2013",Debra Werner,12.5
"March 18, 2013",Mike Wall,12.5
"March 18, 2013",SpaceNews Editor,12.5
"March 15, 2013",Mike Gruss,14.285714285714285
"March 15, 2013",Dan Leone,14.285714285714285
"March 15, 2013",SpaceNews Editor,14.285714285714285
"March 15, 2013",Peter B. de Selding,42.857142857142854
"March 15, 2013",Jeff Foust,14.285714285714285
"March 14, 2013",Peter B. de Selding,50.0
"March 14, 2013",Dan Leone,25.0
"March 13, 2013",Irene Klotz,50.0
"March 13, 2013",Peter B. de Selding,50.0
"March 12, 2013",Mike Gruss,20.0
"March 12, 2013",Dan Leone,40.0
"March 12, 2013",Peter B. de Selding,40.0
"March 11, 2013",Irene Klotz,12.5
"March 11, 2013",Peter B. de Selding,12.5
"March 11, 2013",Leonard David,12.5
"March 11, 2013",SpaceNews Editor,50.0
"March 9, 2013",Dan Leone,66.66666666666666
"March 9, 2013",Irene Klotz,33.33333333333333
"March 8, 2013",Debra Werner,33.33333333333333
"March 8, 2013",Peter B. de Selding,66.66666666666666
"March 7, 2013",Dan Leone,33.33333333333333
"March 7, 2013",Peter B. de Selding,33.33333333333333
"March 7, 2013",Irene Klotz,16.666666666666664
"March 6, 2013",Dan Leone,33.33333333333333
"March 6, 2013",Eric Johnson,33.33333333333333
"March 6, 2013",Mike Gruss,33.33333333333333
"March 5, 2013",Peter B. de Selding,100.0
"March 4, 2013",Peter B. de Selding,8.333333333333332
"March 4, 2013",Dan Leone,25.0
"March 4, 2013",Mike Gruss,8.333333333333332
"March 4, 2013",Tariq Malik,8.333333333333332
"March 4, 2013",Leonard David,8.333333333333332
"March 4, 2013",SpaceNews Editor,33.33333333333333
"March 3, 2013",Dan Leone,100.0
"March 1, 2013",Irene Klotz,40.0
"March 1, 2013",Peter B. de Selding,40.0
"March 1, 2013",SpaceNews Editor,20.0
"February 28, 2013",Dan Leone,20.0
"February 28, 2013",Peter B. de Selding,60.0
"February 27, 2013",Warren Ferster,20.0
"February 27, 2013",Clara Moskowitz,20.0
"February 27, 2013",Peter B. de Selding,40.0
"February 26, 2013",Mike Gruss,16.666666666666664
"February 26, 2013",Peter B. de Selding,50.0
"February 26, 2013",Dan Leone,33.33333333333333
"February 25, 2013",Irene Klotz,12.5
"February 25, 2013",K.S. Jayaraman,12.5
"February 25, 2013",Debra Werner,12.5
"February 25, 2013",Mike Wall,12.5
"February 25, 2013",Warren Ferster,12.5
"February 25, 2013",SpaceNews Editor,25.0
"February 25, 2013",Clara Moskowitz,12.5
"February 23, 2013",Dan Leone,100.0
"February 22, 2013",Dan Leone,14.285714285714285
"February 22, 2013",Mike Gruss,14.285714285714285
"February 22, 2013",SpaceNews Editor,14.285714285714285
"February 22, 2013",Peter B. de Selding,42.857142857142854
"February 22, 2013",Brian Berger,14.285714285714285
"February 21, 2013",Dan Leone,42.857142857142854
"February 21, 2013",Peter B. de Selding,42.857142857142854
"February 20, 2013",Mike Gruss,25.0
"February 20, 2013",Leonard David,25.0
"February 20, 2013",Peter B. de Selding,25.0
"February 19, 2013","Clara Moskowitz, Space.com",50.0
"February 19, 2013",Peter B. de Selding,50.0
"February 18, 2013",Peter B. de Selding,22.22222222222222
"February 18, 2013",Brian Berger,11.11111111111111
"February 18, 2013",Debra Werner,11.11111111111111
"February 18, 2013",David Pugliese,11.11111111111111
"February 18, 2013",Albrecht Mueller,11.11111111111111
"February 18, 2013",Mike Wall,11.11111111111111
"February 18, 2013",SpaceNews Editor,11.11111111111111
"February 15, 2013",Mike Gruss,14.285714285714285
"February 15, 2013",Dan Leone,28.57142857142857
"February 15, 2013",Peter B. de Selding,42.857142857142854
"February 15, 2013",Debra Werner,14.285714285714285
"February 14, 2013",Dan Leone,16.666666666666664
"February 14, 2013",Peter B. de Selding,83.33333333333334
"February 13, 2013",Dan Leone,50.0
"February 13, 2013",Mike Gruss,25.0
"February 13, 2013",Peter B. de Selding,25.0
"February 12, 2013",Warren Ferster,20.0
"February 12, 2013",Dan Leone,40.0
"February 12, 2013",Mike Gruss,20.0
"February 12, 2013",Peter B. de Selding,20.0
"February 11, 2013",Brian Berger,10.0
"February 11, 2013",Debra Werner,10.0
"February 11, 2013",Mike Gruss,10.0
"February 11, 2013",Irene Klotz,10.0
"February 11, 2013",Leonard David,10.0
"February 11, 2013",Robert Z. Pearlman,10.0
"February 11, 2013",SpaceNews Editor,30.0
"February 8, 2013",Mike Gruss,16.666666666666664
"February 8, 2013",SpaceNews Editor,16.666666666666664
"February 8, 2013",Peter B. de Selding,50.0
"February 8, 2013","Miriam Kramer, Space.com",16.666666666666664
"February 7, 2013",Peter B. de Selding,71.42857142857143
"February 7, 2013",Dan Leone,14.285714285714285
"February 7, 2013",Eric Johnson,14.285714285714285
"February 6, 2013",Mike Gruss,20.0
"February 6, 2013",Peter B. de Selding,40.0
"February 6, 2013",David Pugliese,20.0
"February 6, 2013",Dan Leone,20.0
"February 5, 2013",Peter B. de Selding,50.0
"February 5, 2013",Dan Leone,50.0
"February 4, 2013",Mike Gruss,20.0
"February 4, 2013",Dan Leone,10.0
"February 4, 2013",SpaceNews Editor,60.0
"February 1, 2013",Peter B. de Selding,50.0
"February 1, 2013",Barbara Opall-Rome,12.5
"February 1, 2013",Warren Ferster,12.5
"January 31, 2013",Warren Ferster,11.11111111111111
"January 31, 2013",Mike Gruss,11.11111111111111
"January 31, 2013",Debra Werner,11.11111111111111
"January 31, 2013",Irene Klotz,22.22222222222222
"January 31, 2013",Peter B. de Selding,33.33333333333333
"January 31, 2013",Dan Leone,11.11111111111111
"January 30, 2013",Brian Berger,50.0
"January 30, 2013",Dan Leone,25.0
"January 30, 2013",Peter B. de Selding,25.0
"January 29, 2013",Paul Kallender-Umezu,33.33333333333333
"January 29, 2013",Dan Leone,66.66666666666666
"January 28, 2013",Mike Gruss,23.076923076923077
"January 28, 2013",Dan Leone,15.384615384615385
"January 28, 2013",Peter B. de Selding,30.76923076923077
"January 28, 2013",Tom Kington,7.6923076923076925
"January 28, 2013",SpaceNews Editor,7.6923076923076925
"January 28, 2013",Debra Werner,7.6923076923076925
"January 25, 2013",Dan Leone,25.0
"January 25, 2013",Peter B. de Selding,75.0
"January 24, 2013",Warren Ferster,16.666666666666664
"January 24, 2013",Peter B. de Selding,83.33333333333334
"January 23, 2013",Dan Leone,100.0
"January 22, 2013",Mike Wall,50.0
"January 22, 2013",Peter B. de Selding,50.0
"January 21, 2013",Irene Klotz,20.0
"January 21, 2013",Warren Ferster,20.0
"January 21, 2013",SpaceNews Editor,60.0
"January 18, 2013",Warren Ferster,25.0
"January 18, 2013",Peter B. de Selding,50.0
"January 18, 2013",Irene Klotz,25.0
"January 17, 2013",Warren Ferster,20.0
"January 17, 2013",Dan Leone,20.0
"January 17, 2013",Peter B. de Selding,60.0
"January 16, 2013",Peter B. de Selding,25.0
"January 16, 2013",Irene Klotz,12.5
"January 16, 2013",Dan Leone,50.0
"January 16, 2013",David Pugliese,12.5
"January 15, 2013",Peter B. de Selding,50.0
"January 15, 2013",Dan Leone,50.0
"January 14, 2013",Leonard David,12.5
"January 14, 2013",SpaceNews Editor,37.5
"January 14, 2013",Irene Klotz,12.5
"January 14, 2013",Dan Leone,25.0
"January 11, 2013",Peter B. de Selding,33.33333333333333
"January 11, 2013",Brian Berger,16.666666666666664
"January 11, 2013",SpaceNews Editor,16.666666666666664
"January 11, 2013",Irene Klotz,16.666666666666664
"January 11, 2013",Jeff Foust,16.666666666666664
"January 10, 2013",Dan Leone,50.0
"January 10, 2013",Warren Ferster,50.0
"January 9, 2013",Warren Ferster,50.0
"January 9, 2013",David Pugliese,50.0
"January 8, 2013",David Pugliese,25.0
"January 8, 2013",Peter B. de Selding,75.0
"January 7, 2013",Dan Leone,33.33333333333333
"January 7, 2013",Brian Berger,16.666666666666664
"January 7, 2013",SpaceNews Editor,16.666666666666664
"January 7, 2013",Robert Z. Pearlman,16.666666666666664
"January 4, 2013",Warren Ferster,16.666666666666664
"January 4, 2013",Peter B. de Selding,33.33333333333333
"January 4, 2013",Dan Leone,50.0
"January 3, 2013",Warren Ferster,100.0
"January 2, 2013",Peter B. de Selding,100.0
"December 31, 2012",Brian Berger,100.0
"December 29, 2012",Warren Ferster,100.0
"December 28, 2012",Warren Ferster,25.0
"December 28, 2012",K.S. Jayaraman,25.0
"December 28, 2012",Peter B. de Selding,25.0
"December 28, 2012",SpaceNews Editor,25.0
"December 26, 2012",Dan Leone,100.0
"December 21, 2012",Warren Ferster,100.0
"December 20, 2012",Peter B. de Selding,100.0
"December 19, 2012",Peter B. de Selding,100.0
"December 18, 2012",Peter B. de Selding,100.0
"December 17, 2012",SpaceNews Editor,76.47058823529412
"December 17, 2012",Peter B. de Selding,5.88235294117647
"December 17, 2012",Debra Werner,5.88235294117647
"December 17, 2012",Warren Ferster,5.88235294117647
"December 14, 2012",Peter B. de Selding,75.0
"December 14, 2012",Dan Leone,25.0
"December 13, 2012",Dan Leone,33.33333333333333
"December 13, 2012",Brian Berger,33.33333333333333
"December 13, 2012",Peter B. de Selding,33.33333333333333
"December 12, 2012",Dan Leone,60.0
"December 12, 2012",David Pugliese,20.0
"December 12, 2012",Peter B. de Selding,20.0
"December 11, 2012",Brian Berger,50.0
"December 11, 2012",Peter B. de Selding,50.0
"December 10, 2012",Jeff Foust,10.0
"December 10, 2012",Debra Werner,20.0
"December 10, 2012",Dan Leone,10.0
"December 10, 2012",SpaceNews Editor,50.0
"December 10, 2012",Brian Berger,10.0
"December 9, 2012",Peter B. de Selding,100.0
"December 7, 2012",Dan Leone,33.33333333333333
"December 7, 2012",Peter B. de Selding,66.66666666666666
"December 6, 2012",Dan Leone,40.0
"December 6, 2012",Peter B. de Selding,60.0
"December 5, 2012",Dan Leone,33.33333333333333
"December 5, 2012",Peter B. de Selding,33.33333333333333
"December 5, 2012",Debra Werner,33.33333333333333
"December 4, 2012",Warren Ferster,25.0
"December 4, 2012",Dan Leone,25.0
"December 4, 2012",Peter B. de Selding,25.0
"December 3, 2012",Warren Ferster,18.181818181818183
"December 3, 2012",Peter B. de Selding,9.090909090909092
"December 3, 2012",Elizabeth Howe,9.090909090909092
"December 3, 2012",Mike Wall,9.090909090909092
"December 3, 2012",Rob Coppinger,9.090909090909092
"December 3, 2012",Tariq Malik,9.090909090909092
"December 3, 2012",Leonard David,9.090909090909092
"December 3, 2012",Robert Z. Pearlman,9.090909090909092
"December 3, 2012",Irene Klotz,9.090909090909092
"December 1, 2012",SpaceNews Editor,83.33333333333334
"December 1, 2012",Leonard David,16.666666666666664
"November 30, 2012",Peter B. de Selding,60.0
"November 30, 2012",Dan Leone,40.0
"November 29, 2012",Peter B. de Selding,50.0
"November 29, 2012",Dan Leone,25.0
"November 28, 2012",Dan Leone,33.33333333333333
"November 28, 2012",Peter B. de Selding,66.66666666666666
"November 27, 2012",Brian Berger,25.0
"November 27, 2012",Irene Klotz,25.0
"November 27, 2012",Peter B. de Selding,25.0
"November 27, 2012",Dan Leone,25.0
"November 26, 2012",Peter B. de Selding,66.66666666666666
"November 26, 2012",Dan Leone,33.33333333333333
"November 22, 2012",Peter B. de Selding,100.0
"November 21, 2012",Peter B. de Selding,23.076923076923077
"November 21, 2012",Irene Klotz,15.384615384615385
"November 21, 2012",SpaceNews Editor,23.076923076923077
"November 21, 2012",Warren Ferster,7.6923076923076925
"November 21, 2012",Debra Werner,7.6923076923076925
"November 21, 2012",Dan Leone,7.6923076923076925
"November 21, 2012",Tariq Malik,7.6923076923076925
"November 20, 2012",Peter B. de Selding,100.0
"November 19, 2012",Warren Ferster,16.666666666666664
"November 19, 2012",Peter B. de Selding,16.666666666666664
"November 19, 2012",Leonard David,16.666666666666664
"November 19, 2012",Titus Ledbetter III,16.666666666666664
"November 16, 2012",Titus Ledbetter III,7.142857142857142
"November 16, 2012",Peter B. de Selding,28.57142857142857
"November 16, 2012",Irene Klotz,7.142857142857142
"November 16, 2012",SpaceNews Editor,21.428571428571427
"November 16, 2012",Dan Leone,7.142857142857142
"November 16, 2012",Mike Wall,7.142857142857142
"November 16, 2012",Charles Q. Choi,7.142857142857142
"November 16, 2012",Leonard David,7.142857142857142
"November 16, 2012",Zachary Fryer-Biggs,7.142857142857142
"November 15, 2012",Brian Berger,25.0
"November 15, 2012",Warren Ferster,25.0
"November 15, 2012",Peter B. de Selding,50.0
"November 14, 2012",Dan Leone,100.0
"November 13, 2012",Dan Leone,50.0
"November 13, 2012",Peter B. de Selding,50.0
"November 12, 2012",Dan Leone,16.0
"November 12, 2012",Peter B. de Selding,44.0
"November 12, 2012",SpaceNews Editor,12.0
"November 12, 2012",Mike Wall,4.0
"November 12, 2012",Irene Klotz,4.0
"November 12, 2012",Debra Werner,4.0
"November 12, 2012",Titus Ledbetter III,4.0
"November 12, 2012",Warren Ferster,8.0
"November 11, 2012",Peter B. de Selding,100.0
"November 9, 2012",Dan Leone,50.0
"November 9, 2012",Debra Werner,50.0
"November 8, 2012",SpaceNews Editor,50.0
"November 8, 2012",Peter B. de Selding,50.0
"November 7, 2012",Leonard David,33.33333333333333
"November 7, 2012",Brian Berger,33.33333333333333
"November 5, 2012",SpaceNews Editor,46.15384615384615
"November 5, 2012",Peter B. de Selding,15.384615384615385
"November 5, 2012",David Pugliese,7.6923076923076925
"November 5, 2012",Brian Berger,7.6923076923076925
"November 5, 2012",Debra Werner,7.6923076923076925
"November 5, 2012",Robert Z. Pearlman,7.6923076923076925
"November 5, 2012",Mike Wall,7.6923076923076925
"November 2, 2012",Dan Leone,33.33333333333333
"November 2, 2012",Debra Werner,16.666666666666664
"November 2, 2012",SpaceNews Editor,16.666666666666664
"November 2, 2012",Peter B. de Selding,33.33333333333333
"November 1, 2012",Dan Leone,33.33333333333333
"November 1, 2012",Peter B. de Selding,66.66666666666666
"October 31, 2012",Peter B. de Selding,100.0
"October 30, 2012",Robert Z. Pearlman,33.33333333333333
"October 30, 2012",Jeff Foust for The Space Review,33.33333333333333
"October 30, 2012",Tariq Malik,33.33333333333333
"October 29, 2012",Peter B. de Selding,32.0
"October 29, 2012",Dan Leone,16.0
"October 29, 2012",Warren Ferster,8.0
"October 29, 2012",Debra Werner,4.0
"October 29, 2012",SpaceNews Editor,20.0
"October 29, 2012",Clara Moskowitz,4.0
"October 29, 2012",Vivek Raghuvanshi,4.0
"October 29, 2012",John T. Bennett,4.0
"October 29, 2012",David Pugliese,4.0
"October 23, 2012",Brian Berger,4.3478260869565215
"October 23, 2012",Peter B. de Selding,30.434782608695656
"October 23, 2012",SpaceNews Editor,21.73913043478261
"October 23, 2012",Dan Leone,13.043478260869565
"October 23, 2012",David Pugliese,4.3478260869565215
"October 23, 2012",Tariq Malik,4.3478260869565215
"October 23, 2012",Mike Wall,4.3478260869565215
"October 23, 2012",Debra Werner,4.3478260869565215
"October 23, 2012",John T. Bennett,4.3478260869565215
"October 19, 2012",Warren Ferster,100.0
"October 18, 2012",Dan Leone,100.0
"October 17, 2012",Peter B. de Selding,50.0
"October 17, 2012",Dan Leone,50.0
"October 16, 2012",Warren Ferster,9.090909090909092
"October 16, 2012",SpaceNews Editor,36.36363636363637
"October 16, 2012",Clara Moskowitz,9.090909090909092
"October 16, 2012",Debra Werner,9.090909090909092
"October 16, 2012",John T. Bennett,9.090909090909092
"October 16, 2012",Paul McLeary,9.090909090909092
"October 16, 2012",Peter B. de Selding,9.090909090909092
"October 15, 2012",Irene Klotz,11.11111111111111
"October 15, 2012",Dan Leone,11.11111111111111
"October 15, 2012",Warren Ferster,11.11111111111111
"October 15, 2012",SpaceNews Editor,11.11111111111111
"October 15, 2012",Peter B. de Selding,55.55555555555556
"October 9, 2012",Peter B. de Selding,100.0
"October 8, 2012",Peter B. de Selding,58.333333333333336
"October 8, 2012",Dan Leone,16.666666666666664
"October 8, 2012",SpaceNews Editor,8.333333333333332
"October 8, 2012",Debra Werner,8.333333333333332
"October 8, 2012",Tariq Malik,8.333333333333332
"October 5, 2012",Peter B. de Selding,75.0
"October 5, 2012",SpaceNews Editor,25.0
"October 4, 2012",Barbara Opall-Rome,100.0
"October 3, 2012",Peter B. de Selding,80.0
"October 3, 2012",Dan Leone,10.0
"October 3, 2012",SpaceNews Staff,10.0
"October 1, 2012",Dan Leone,40.0
"October 1, 2012",Leonard David,20.0
"October 1, 2012",SpaceNews Staff,20.0
"October 1, 2012",Marcus Weisgerber,20.0
"September 30, 2012",Peter B. de Selding,100.0
"September 27, 2012",SpaceNews Staff,20.0
"September 27, 2012",Leonard David,5.0
"September 27, 2012",Pierre Tran,5.0
"September 27, 2012",Dan Leone,15.0
"September 27, 2012",Peter B. de Selding,45.0
"September 27, 2012",Irene Klotz,5.0
"September 26, 2012",Dan Leone,11.538461538461538
"September 26, 2012",SpaceNews Staff,38.46153846153847
"September 26, 2012",Robert Z. Pearlman,3.8461538461538463
"September 26, 2012",Peter B. de Selding,34.61538461538461
"September 26, 2012",Irene Klotz,3.8461538461538463
"September 26, 2012",Mike Wall,7.6923076923076925
"September 25, 2012",SpaceNews Staff,55.55555555555556
"September 25, 2012",Peter B. de Selding,44.44444444444444
"September 24, 2012",Debra Werner,100.0
"September 18, 2012",Peter B. de Selding,42.857142857142854
"September 18, 2012",SpaceNews Staff,14.285714285714285
"September 18, 2012",Irene Klotz,7.142857142857142
"September 18, 2012",Dan Leone,21.428571428571427
"September 18, 2012",Debra Werner,14.285714285714285
"August 27, 2012",SpaceNews Staff,92.85714285714286
"August 27, 2012",Debra Werner,7.142857142857142
"August 24, 2012",Dan Leone,20.0
"August 24, 2012",SpaceNews Staff,60.0
"August 24, 2012",Irene Klotz,20.0
"August 23, 2012",Peter B. de Selding,100.0
"August 21, 2012",Peter B. de Selding,100.0
"August 20, 2012",Dan Leone,100.0
"August 17, 2012",Peter B. de Selding,100.0
"August 16, 2012",Dan Leone,50.0
"August 16, 2012",SpaceNews Staff,50.0
"August 15, 2012",SpaceNews Staff,100.0
"August 14, 2012",SpaceNews Staff,100.0
"August 13, 2012",Robert Z. Pearlman,25.0
"August 13, 2012",Dan Leone,25.0
"August 13, 2012",Denise Chow,25.0
"August 13, 2012",Debra Werner,25.0
"August 10, 2012",Irene Klotz,16.666666666666664
"August 10, 2012",Dan Leone,33.33333333333333
"August 10, 2012",Peter B. de Selding,50.0
"August 9, 2012",Dan Leone,50.0
"August 9, 2012",Peter B. de Selding,50.0
"August 8, 2012",Peter B. de Selding,100.0
"August 6, 2012",SpaceNews Staff,33.33333333333333
"August 6, 2012",Dan Leone,11.11111111111111
"August 6, 2012",Debra Werner,11.11111111111111
"August 6, 2012",Steve Losey,11.11111111111111
"August 6, 2012",Mike Gruss,11.11111111111111
"August 6, 2012",Marcus Weisgerber,11.11111111111111
"August 6, 2012",Irene Klotz,11.11111111111111
"August 3, 2012",Dan Leone,40.0
